CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/λ) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-π₀),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W]
70,10000,80,6.23,6.16,109.060173,9.16925007995357,215.659610951819,217.044072446699,217.069475,0.162300476395833,67.181066568,67.6136363636364,67.03,10,109.039362,2240877,1.4927457974823,None
70,10000,80,6.23,6.14666666666667,109.28138,9.15068971493589,215.758089788774,216.949706380965,216.973796,0.162564257190076,67.1716215733333,66.8112798264642,67.01,11,109.258445,2232158,1.48547850544418,None
70,10000,80,6.23,6.15166666666667,109.070615,9.16837225131627,219.745599527757,219.819728666757,219.843189,0.162532821802222,67.0966066608333,67.3394743971823,66.94,10,109.046759,2245792,1.49684192607102,None
70,10000,80,6.23,6.19666666666667,109.135688,9.16290553828735,223.792428037887,223.045731758203,223.072092,0.161341417160301,67.6277479973333,67.9128563743948,67.48,8,109.11535,2245787,1.49684057069367,None
70,10000,80,6.23,6.12666666666667,109.028945,9.17187633063862,226.160395755902,222.931178910773,222.955107,0.163199368299238,66.7984003033333,67.6414581066377,66.65,11,109.01086,2238804,1.49101600256996,None
70,10000,80,6.23,6.305,108.998866,9.17440737410974,222.540716503126,224.320818817076,224.34455,0.158565331929685,68.723785013,69.045730901401,68.57,8,108.978154,2256622,1.50587713633195,None
70,10000,80,6.23,6.12333333333333,109.15156,9.16157313738805,210.071271323834,213.809055574034,213.833112,0.163226174068318,66.8371385733333,66.3854109961894,66.7,10,109.130508,2236076,1.48874250688036,None
70,10000,80,6.23,6.165,108.990872,9.17508027644737,239.757046193191,232.68214886618,232.707824,0.162178479566369,67.192872588,67.6534198432009,67.05,12,108.972865,2230341,1.48396426331561,None
80,10000,80,7.12,7.20333333333333,108.715242,9.19834221589646,318.731301878554,316.102363798473,316.12346,0.138780519531698,78.311212654,77.3831559463212,78.11,16,108.693695,2307304,1.54817123543324,None
80,10000,80,7.12,7.06666666666667,108.854,9.18661693644699,287.174038803845,287.457261705896,287.478525,0.141472901982311,76.9234933333333,77.9834905660377,76.73,15,108.832505,2291704,1.53516107661843,None
80,10000,80,7.12,7.10666666666667,108.819129,9.18956078025583,277.23486301828,281.399020015948,281.420839,0.140678383802064,77.334127676,76.9934333958724,77.14,14,108.797301,2305710,1.54683742730881,None
80,10000,80,7.12,7.145,108.663341,9.20273563096132,295.437899242472,295.141371862141,295.143177,0.139933861638442,77.6399571445,78.0058309037901,77.43,14,108.639198,2297049,1.5396199227516,None
80,10000,80,7.12,7.09166666666667,108.649509,9.20390721692079,282.551391119316,284.059178938895,284.080945,0.140955052842773,77.0506101325,77.2972972972973,76.87,11,108.632096,2299103,1.5413289727546,None
80,10000,80,7.12,7.215,108.59272,9.20872043724478,305.791158182011,305.214244089397,305.234801,0.138539390571726,78.34964748,78.4130284130284,78.16,13,108.570714,2310391,1.55074456242157,None
80,10000,80,7.12,7.03333333333333,108.703441,9.19934080099636,287.12293075178,286.379977080569,286.401814,0.142157218267299,76.4547535033333,76.5995260663507,76.27,10,108.682605,2287670,1.53179625207913,None
80,10000,80,7.12,7.16166666666667,108.872201,9.18508113930755,304.594689109076,303.811912074471,303.833618,0.139585124117757,77.9706412828333,77.5890155922737,77.77,16,108.854306,2300482,1.54248318614235,None
80,10000,80,7.12,7.17333333333333,108.656094,9.20334942281286,314.374283108304,310.975169440288,310.999524,0.139402292519284,77.942638096,78.9033457249071,77.75,19,108.637565,2296848,1.53945409096034,None
90,10000,80,8.01,7.84666666666667,108.215785,9.24079606316214,487.289481415606,475.056211237681,475.07607,0.127377546253823,84.9133192966667,85.3865760407817,84.69,25,108.195798,2336919,1.57289142201213,None
90,10000,80,8.01,7.95666666666667,108.481523,9.21815966761455,453.33533177635,452.655072431713,452.674084,0.125635991863846,86.3151318003333,86.5416841223293,86.07,19,108.463326,2337952,1.57375993951717,None
90,10000,80,8.01,7.87333333333333,108.385918,9.22629081759496,386.235527090305,390.950413013125,390.970079,0.127008935592506,85.3358461053333,85.5101608806097,85.1,18,108.364554,2335145,1.57141496034234,None
90,10000,80,8.01,8.00333333333333,108.216383,9.24074499884181,468.086409227309,466.443484488546,466.461829,0.124922388367972,86.6091785276667,86.0162432319867,86.38,21,108.195656,2345741,1.58025401355509,None
90,10000,80,8.01,8.035,108.313011,9.23250116276428,458.531159118083,460.894074264883,460.912122,0.124396647379797,87.0295043385,86.8803152872848,86.79,24,108.293743,2341302,1.5765561836598,None
90,10000,80,8.01,8.08333333333333,108.354137,9.22899695098859,468.865979381443,470.961321924536,470.981357,0.123695896515258,87.5862607416667,87.8453608247423,87.2,19,108.332293,2340385,1.57579405746994,None
90,10000,80,8.01,8.17333333333333,108.112732,9.24960438517084,477.620559439443,483.33491910053,483.353056,0.122265805608687,88.3641396213333,87.8058727569331,88.12,17,108.090904,2346643,1.58101532891484,None
90,10000,80,8.01,8.10666666666667,108.203765,9.24182259277207,393.194901315789,406.383160562294,406.401391,0.123340504231702,87.7171854933333,87.4074835526316,87.33,13,108.18492,2347213,1.58148614563951,None
90,10000,80,8.01,7.87666666666667,108.312184,9.23257165601979,420.81368414705,420.790701020736,420.792694,0.126934836426788,85.3138969306667,85.105257590183,84.93,17,108.293875,2331113,1.56805324579361,None
90,10000,80,8.01,7.91,108.151803,9.2462628662788,414.122105886759,416.503526932575,416.522894,0.126397761468394,85.548076173,84.3131057732828,85.32,20,108.134007,2337722,1.57356416141682,None
100,10000,80,8.9,8.92,108.000644,9.25920404696846,1309.36760575653,1316.34815625561,1316.367201,0.112072314676943,96.336574448,96.2724215246637,96.06,39,107.979672,2370512,1.60095468358376,None
100,10000,80,8.9,8.83333333333333,108.070389,9.2532284676055,942.570309718761,956.347333442076,956.36519,0.11320056656283,95.46217695,95.9433962264151,95.18,26,108.050403,2366959,1.59798822895979,None
100,10000,80,8.9,8.92333333333333,108.181027,9.24376508276262,1601.44754727281,1602.66525538644,1602.68362,0.11205956024393,96.5335364263333,96.5726559581621,96.25,49,108.165092,2370628,1.60105242052056,None
100,10000,80,8.9,9.00333333333333,108.102808,9.25045351273392,1535.67295341271,1551.24328481174,1551.260133,0.111056844124769,97.3285614693333,97.17697149204,97.04,39,108.084272,2375009,1.60470858228778,None
100,10000,80,8.9,8.95166666666667,108.27385,9.23584041760776,1194.14963601357,1214.84959234388,1214.86766,0.111680842331968,96.9231413916667,96.5090299757959,96.48,47,108.253979,2373484,1.60343432377062,None
100,10000,80,8.9,8.93333333333333,108.219083,9.2405144479001,940.60133103141,966.956582063433,966.973144,0.111932135549627,96.6757141466667,95.9981343283582,95.91,34,108.199608,2370446,1.60089884439451,None
100,10000,80,8.9,8.93333333333333,108.065609,9.25363776000189,1399.49390175986,1406.69357203843,1406.710658,0.111931658273694,96.5386107066667,96.2033582089552,96.26,38,108.043055,2370377,1.60084325279889,None
10,10000,85,0.89,0.853333333333333,114.450978,8.7373652674248,121.307373046875,121.561875578125,121.736129,1.17123617828906,9.766483456,9.765625,9.84,2,114.405827,1209471,0.764061658977736,None
10,10000,85,0.89,0.921666666666667,113.898069,8.7797801032079,94.091356826769,119.829504822785,119.842769,1.08463789613924,10.4976053595,8.67208672086721,10.57,1,113.846756,1264500,0.785083075855295,None
10,10000,85,0.89,0.893333333333333,114.577386,8.72772573114908,121.129427489419,122.07991768097,122.251736,1.11732334378172,10.235579816,10.2611940298508,10.32,2,114.533402,1238649,0.775208078377075,None
10,10000,85,0.89,0.906666666666667,114.690755,8.7190985881992,103.400735294118,121.311023009191,121.477769,1.0992360145239,10.3986284533333,9.00735294117648,10.49,2,114.647977,1250916,0.779894177532312,None
10,10000,85,0.89,0.88,114.222485,8.7548436719793,129.132231404959,121.231316399621,121.398933,1.13506201236742,10.05157868,11.1742424242424,10.13,2,114.178537,1230301,0.772018864351241,None
10,10000,85,0.89,0.888333333333333,114.790695,8.71150749631754,116.160780600446,121.716894414634,121.875572,1.11836268495685,10.1972400725,9.19324577861164,10.29,3,114.74751,1232930,0.773023515476094,None
10,10000,85,0.89,0.956666666666667,114.334183,8.7462906871867,115.63816484357,121.581026698606,121.736299,1.04527572073171,10.9379701736667,10.5400696864111,11.02,2,114.292894,1271957,0.787932745582043,None
10,10000,85,0.89,0.926666666666667,114.190672,8.75728273146514,114.409819853013,120.740937708633,120.757928,1.07632907566547,10.5816689386667,10.2425876010782,10.66,2,114.148186,1257567,0.782435147540232,None
10,10000,85,0.89,0.911666666666667,113.946174,8.77607351695723,106.280225527975,119.894951146252,120.059985,1.09452378187751,10.388092863,9.14076782449726,10.48,2,113.903346,1251735,0.780206980928614,None
20,10000,85,1.78,1.74666666666667,112.843627,8.86182079205944,135.481615290484,127.450333194657,127.538338,0.571456455676527,19.7100201826667,21.2786259541985,19.75,2,112.809214,1567982,0.931723474408481,None
20,10000,85,1.78,1.78333333333333,112.74046,8.8699301031768,131.539872477946,127.47499694486,127.55835,0.560052593691589,20.1053820333333,21.3084112149533,20.15,3,112.706283,1548537,0.915519853531554,None
20,10000,85,1.78,1.84833333333333,112.850547,8.8612773848584,123.426575416646,126.160909983769,126.244816,0.54084164713165,20.8585427705,20.5590622182146,20.91,3,112.814862,1599015,0.957590029979161,None
20,10000,85,1.78,1.82833333333333,112.65157,8.87692910094373,123.648734553257,126.987522519599,127.068469,0.546710285504102,20.5964620483333,19.690063810392,20.65,3,112.615528,1590702,0.95066116789961,None
20,10000,85,1.78,1.77833333333333,112.994615,8.84997926671107,123.584856770685,127.732032038426,127.812463,0.562253656690722,20.0942090341667,19.4470477975633,20.14,3,112.958864,1580148,0.94186379387711,None
20,10000,85,1.78,1.79,112.771171,8.86751455298801,120.678713731365,127.044187011173,127.129831,0.558419601739292,20.186039609,19.1806331471136,20.24,3,112.733041,1560720,0.92567324847723,None
20,10000,85,1.78,1.82833333333333,112.492473,8.88948365460861,111.682727983587,125.0051538268,125.087653,0.545919647701914,20.5673738135,18.6873290793072,20.63,2,112.453839,1604123,0.961845902813909,None
20,10000,85,1.78,1.71,112.996136,8.84986014035029,136.794227283609,128.137700167641,128.22649,0.584296536605263,19.322339256,20.6627680311891,19.38,4,112.961606,1533704,0.903155588753657,None
20,10000,85,1.78,1.76,113.05286,8.84541974435676,116.75705922865,125.808094488636,125.893968,0.567793180462121,19.89730336,18.5606060606061,19.94,3,113.015235,1573732,0.936516097745698,None
20,10000,85,1.78,1.71166666666667,113.047705,8.84582309742599,115.479900524211,125.247664378773,125.338408,0.583305847597858,19.3499988391667,18.0136319376826,19.41,3,113.01051,1552898,0.919151559325592,None
30,10000,85,2.67,2.71666666666667,111.681488,8.95403542617556,142.948549060936,137.369928721472,137.421869,0.367894888644172,30.3401375733333,31.6564417177914,30.36,3,111.652161,1788912,1.1158859371443,None
30,10000,85,2.67,2.8,111.703557,8.95226639918011,137.755102040816,136.584115920833,136.637849,0.356621272751786,31.27699596,31.4880952380952,31.29,4,111.674678,1842802,1.16080203823678,None
30,10000,85,2.67,2.73,111.76251,8.94754421675032,143.121022241901,137.810139417582,137.865324,0.365840970057998,30.51116523,32.1123321123321,30.52,3,111.727287,1796176,1.12194044824942,None
30,10000,85,2.67,2.70166666666667,111.900509,8.93650984197042,123.608900525652,134.19722455768,134.203669,0.370109372794571,30.2317875148333,27.9062596361394,30.23,3,111.863196,1825179,1.14611044010626,None
30,10000,85,2.67,2.77,111.47363,8.97073146357574,128.048065268673,134.671876016246,134.724517,0.360947023758123,30.87819551,29.632972322503,30.88,3,111.439538,1817268,1.13952012458802,None
30,10000,85,2.67,2.66,111.554012,8.96426746175655,142.272975672263,136.977609688597,137.036064,0.375917797017544,29.673367192,30.2944862155389,29.69,4,111.517083,1815436,1.13798831728087,None
30,10000,85,2.67,2.66666666666667,111.825759,8.94248345767991,126.6796875,133.74705693125,133.803162,0.3749775940375,29.8202024,28.46875,29.83,4,111.795943,1802676,1.12735469068959,None
30,10000,85,2.67,2.75,111.613065,8.9595245861226,137.410468319559,135.98940590303,136.043369,0.363606364718182,30.693592875,31.6666666666667,30.72,4,111.581859,1810959,1.13426150095518,None
30,10000,85,2.67,2.66166666666667,111.624961,8.95856975932113,133.155113552375,134.603788227301,134.66205,0.375580620116468,29.7108437861667,30.3068252974327,29.73,4,111.592532,1787973,1.11510075909143,None
30,10000,85,2.67,2.65,111.749108,8.94861729008164,135.991456034176,136.263050316352,136.323036,0.377289530662264,29.61351362,29.748427672956,29.63,4,111.718171,1782799,1.11078832234486,None
40,10000,85,3.56,3.525,110.876568,9.01903817946457,139.563737571886,143.70713432435,143.750505,0.283655100134279,39.08399022,38.4633569739953,39.07,4,110.848984,1949242,1.24954492583882,None
40,10000,85,3.56,3.57,110.593042,9.04216017495929,146.006114864246,146.320784464519,146.363747,0.279999321396825,39.481715994,38.0952380952381,39.46,5,110.563985,1951659,1.25156107642164,None
40,10000,85,3.56,3.52166666666667,111.099944,9.00090462691862,149.369429863001,147.488729660199,147.530431,0.283928454779461,39.1256969453333,39.2096545196403,39.09,4,111.072627,1949799,1.250009233391,None
40,10000,85,3.56,3.53833333333333,111.015336,9.00776447679265,138.647018978157,144.219694157325,144.262741,0.282617866285445,39.280926388,38.7894488930758,39.25,5,110.989053,1951587,1.2515001195127,None
40,10000,85,3.56,3.57,110.90166,9.01699758146091,151.825436056776,150.090175310458,150.132146,0.280052038126517,39.59189262,39.3090569561158,39.56,8,110.872271,1936123,1.23861343716197,None
40,10000,85,3.56,3.49333333333333,110.816853,9.02389819714516,150.400613162978,147.279026976145,147.282659,0.286229051936546,38.712020648,38.9935606963988,38.69,4,110.79233,1944679,1.2457402989102,None
40,10000,85,3.56,3.48833333333333,110.642275,9.03813664352075,146.348178089594,146.787542437172,146.830253,0.28660540765743,38.5957135958333,38.9632107023411,38.58,4,110.614849,1929824,1.23335930730101,None
40,10000,85,3.56,3.57166666666667,110.899186,9.01719873759939,145.477935628681,145.487987203453,145.528236,0.279958762464302,39.6094925996667,40.2473168455436,39.58,4,110.874533,1970186,1.26700248652106,None
50,10000,85,4.45,4.405,110.237845,9.07129488969963,151.858527633657,156.093562499054,156.127966,0.226961802653046,48.5597707225,48.7325009458948,48.49,5,110.204843,2072719,1.35249888687608,None
50,10000,85,4.45,4.37166666666667,110.345724,9.0624263791137,150.433225888643,156.9538776565,156.991356,0.228710104442242,48.239472342,47.3313000381243,48.18,5,110.320898,2072473,1.35229236946525,None
50,10000,85,4.45,4.32,110.267641,9.06884368733344,159.45608996342,159.769667774691,159.803858,0.231407809687886,47.635620912,47.5115740740741,47.59,6,110.25344,2092795,1.36922677669887,None
50,10000,85,4.45,4.315,110.348186,9.06222418554302,164.570043418384,161.413297305137,161.449129,0.231709743377366,47.615242259,47.6825028968714,47.56,5,110.331738,2069805,1.35006576239742,None
50,10000,85,4.45,4.35166666666667,110.096951,9.08290366733226,160.312239954668,160.383015003447,160.42116,0.22978439719303,47.9105231768333,48.8127154346994,47.85,5,110.081816,2081873,1.36012515990725,None
50,10000,85,4.45,4.48666666666667,110.030746,9.08836880920538,159.184129598894,161.884619666048,161.888031,0.222743712795691,49.3671280386667,49.6564531104921,49.31,6,110.017379,2084686,1.36247669628189,None
50,10000,85,4.45,4.345,110.147515,9.07873409581687,157.052602027912,159.321652166091,159.354987,0.229967295571155,47.8590952675,47.2573839662447,47.8,6,110.124953,2079972,1.35854054116417,None
50,10000,85,4.45,4.38333333333333,110.306642,9.06563722608834,155.575474562304,159.939097450951,159.972585,0.228078493368821,48.3510780766667,46.1406844106464,48.3,6,110.286379,2089593,1.36656153021528,None
60,10000,85,5.34,5.38833333333333,109.279765,9.15082494915687,190.666369825786,188.676312245283,188.703698,0.185585584868853,58.8835800408333,59.1091865140736,58.78,9,109.260235,2179050,1.44117200234201,None
60,10000,85,5.34,5.5,109.523726,9.13044174556297,185.39890650177,188.339333923939,188.341924,0.181791009385758,60.2380493,59.7333737312528,60.13,7,109.510483,2177662,1.44002196339884,None
60,10000,85,5.34,5.27833333333333,109.82429,9.10545381172052,176.293077620301,181.344762002842,181.372846,0.189378480466056,57.9689210716667,56.0783075465741,57.86,7,109.806585,2178586,1.4407806248659,None
60,10000,85,5.34,5.54333333333333,109.364032,9.14377407007086,192.19194899755,191.675818616356,191.67938,0.180179329732411,60.6241284053333,60.2735607996393,60.51,7,109.347354,2187785,1.44846113592856,None
60,10000,85,5.34,5.355,109.339261,9.14584560801083,186.799483773175,185.95126339807,185.981024,0.186708260004357,58.5511742655,58.5901027077498,58.45,10,109.327469,2170795,1.43429004942681,None
